,date,predictions
0,2012-01-01 02:14:52.828800,442.67065
1,2012-01-01 05:53:02.428800,454.8847
2,2012-01-01 09:31:12.028800,454.63358
3,2012-01-01 13:09:21.628800,452.00623
4,2012-01-01 16:47:31.228800,443.72488
5,2012-01-01 20:25:40.828800,440.28482
6,2012-01-02 00:03:50.428800,434.8242
7,2012-01-02 03:42:00.028800,436.54398
8,2012-01-02 07:20:09.628800,427.99695
9,2012-01-02 10:58:19.228800,399.55145
10,2012-01-02 14:36:28.828800,398.29492
11,2012-01-02 18:14:38.428800,399.44022
12,2012-01-02 21:52:48.028800,400.624
13,2012-01-03 01:30:57.628800,399.3692
14,2012-01-03 05:09:07.228800,393.77014
15,2012-01-03 08:47:16.828800,383.58328
16,2012-01-03 12:25:26.428800,374.10733
17,2012-01-03 16:03:36.028800,377.20963
18,2012-01-03 19:41:45.628800,381.43698
19,2012-01-03 23:19:55.228800,381.43698
20,2012-01-04 02:58:04.828800,373.29486
21,2012-01-04 06:36:14.428800,359.81744
22,2012-01-04 10:14:24.028800,359.08917
23,2012-01-04 13:52:33.628800,352.3726
24,2012-01-04 17:30:43.228800,365.1629
25,2012-01-04 21:08:52.828800,367.52612
26,2012-01-05 00:47:02.428800,377.68533
27,2012-01-05 04:25:12.028800,367.43427
28,2012-01-05 08:03:21.628800,362.2352
29,2012-01-05 11:41:31.228800,368.36014
30,2012-01-05 15:19:40.828800,376.8013
31,2012-01-05 18:57:50.428800,374.75964
32,2012-01-05 22:36:00.028800,376.69675
33,2012-01-06 02:14:09.628800,373.93988
34,2012-01-06 05:52:19.228800,391.62628
35,2012-01-06 09:30:28.828800,409.7317
36,2012-01-06 13:08:38.428800,426.199
37,2012-01-06 16:46:48.028800,425.7325
38,2012-01-06 20:24:57.628800,436.782
39,2012-01-07 00:03:07.228800,425.3406
40,2012-01-07 03:41:16.828800,426.97083
41,2012-01-07 07:19:26.428800,426.57764
42,2012-01-07 10:57:36.028800,455.7469
43,2012-01-07 14:35:45.628800,471.94733
44,2012-01-07 18:13:55.228800,476.41763
45,2012-01-07 21:52:04.828800,482.34973
46,2012-01-08 01:30:14.428800,481.37152
47,2012-01-08 05:08:24.028800,476.93777
48,2012-01-08 08:46:33.628800,468.50067
49,2012-01-08 12:24:43.228800,472.7741
50,2012-01-08 16:02:52.828800,471.67184
51,2012-01-08 19:41:02.428800,472.81512
52,2012-01-08 23:19:12.028800,479.34406
53,2012-01-09 02:57:21.628800,479.79422
54,2012-01-09 06:35:31.228800,469.28137
55,2012-01-09 10:13:40.828800,457.2635
56,2012-01-09 13:51:50.428800,460.4734
57,2012-01-09 17:30:00.028800,450.69675
58,2012-01-09 21:08:09.628800,454.43124
59,2012-01-10 00:46:19.228800,456.74463
60,2012-01-10 04:24:28.828800,447.70578
61,2012-01-10 08:02:38.428800,442.21423
62,2012-01-10 11:40:48.028800,433.55634
63,2012-01-10 15:18:57.628800,434.3233
64,2012-01-10 18:57:07.228800,427.15955
65,2012-01-10 22:35:16.828800,415.17136
66,2012-01-11 02:13:26.428800,412.87476
67,2012-01-11 05:51:36.028800,419.88742
68,2012-01-11 09:29:45.628800,399.88956
69,2012-01-11 13:07:55.228800,398.42392
70,2012-01-11 16:46:04.828800,395.28043
71,2012-01-11 20:24:14.428800,396.2169
72,2012-01-12 00:02:24.028800,379.2398
73,2012-01-12 03:40:33.628800,374.90826
74,2012-01-12 07:18:43.228800,378.56708
75,2012-01-12 10:56:52.828800,391.8175
76,2012-01-12 14:35:02.428800,384.8304
77,2012-01-12 18:13:12.028800,379.22012
78,2012-01-12 21:51:21.628800,385.0668
79,2012-01-13 01:29:31.228800,369.0781
80,2012-01-13 05:07:40.828800,369.0781
81,2012-01-13 08:45:50.428800,369.71432
82,2012-01-13 12:24:00.028800,378.25342
83,2012-01-13 16:02:09.628800,375.3335
84,2012-01-13 19:40:19.228800,375.01028
85,2012-01-13 23:18:28.828800,376.30093
86,2012-01-14 02:56:38.428800,367.96652
87,2012-01-14 06:34:48.028800,368.685
88,2012-01-14 10:12:57.628800,370.7345
89,2012-01-14 13:51:07.228800,386.72528
90,2012-01-14 17:29:16.828800,391.04816
91,2012-01-14 21:07:26.428800,376.11166
92,2012-01-15 00:45:36.028800,374.84793
93,2012-01-15 04:23:45.628800,363.1096
94,2012-01-15 08:01:55.228800,355.07047
95,2012-01-15 11:40:04.828800,346.83853
96,2012-01-15 15:18:14.428800,351.77762
97,2012-01-15 18:56:24.028800,363.96097
98,2012-01-15 22:34:33.628800,362.61795
99,2012-01-16 02:12:43.228800,364.87766
100,2012-01-16 05:50:52.828800,369.3516
101,2012-01-16 09:29:02.428800,356.31082
102,2012-01-16 13:07:12.028800,351.7064
103,2012-01-16 16:45:21.628800,356.06726
104,2012-01-16 20:23:31.228800,371.15622
105,2012-01-17 00:01:40.828800,377.0678
106,2012-01-17 03:39:50.428800,377.0678
107,2012-01-17 07:18:00.028800,383.70633
108,2012-01-17 10:56:09.628800,373.15555
109,2012-01-17 14:34:19.228800,364.4852
110,2012-01-17 18:12:28.828800,372.4652
111,2012-01-17 21:50:38.428800,378.73254
112,2012-01-18 01:28:48.028800,382.03653
113,2012-01-18 05:06:57.628800,394.46173
114,2012-01-18 08:45:07.228800,403.12643
115,2012-01-18 12:23:16.828800,390.58936
116,2012-01-18 16:01:26.428800,378.98773
117,2012-01-18 19:39:36.028800,388.53204
118,2012-01-18 23:17:45.628800,382.69937
119,2012-01-19 02:55:55.228800,372.36084
120,2012-01-19 06:34:04.828800,392.30035
121,2012-01-19 10:12:14.428800,395.78735
122,2012-01-19 13:50:24.028800,369.02826
123,2012-01-19 17:28:33.628800,370.33282
124,2012-01-19 21:06:43.228800,368.29495
125,2012-01-20 00:44:52.828800,360.51205
126,2012-01-20 04:23:02.428800,356.7039
127,2012-01-20 08:01:12.028800,374.16675
128,2012-01-20 11:39:21.628800,389.62424
129,2012-01-20 15:17:31.228800,390.17047
130,2012-01-20 18:55:40.828800,390.17047
131,2012-01-20 22:33:50.428800,391.10257
132,2012-01-21 02:12:00.028800,392.8875
133,2012-01-21 05:50:09.628800,376.2308
134,2012-01-21 09:28:19.228800,359.24966
135,2012-01-21 13:06:28.828800,369.07944
136,2012-01-21 16:44:38.428800,367.75864
137,2012-01-21 20:22:48.028800,360.77344
138,2012-01-22 00:00:57.628800,370.3089
139,2012-01-22 03:39:07.228800,373.283
140,2012-01-22 07:17:16.828800,354.45697
141,2012-01-22 10:55:26.428800,355.6062
142,2012-01-22 14:33:36.028800,355.12964
143,2012-01-22 18:11:45.628800,350.49075
144,2012-01-22 21:49:55.228800,348.91516
145,2012-01-23 01:28:04.828800,349.63397
146,2012-01-23 05:06:14.428800,343.87207
147,2012-01-23 08:44:24.028800,335.46014
148,2012-01-23 12:22:33.628800,334.69
149,2012-01-23 16:00:43.228800,336.91428
150,2012-01-23 19:38:52.828800,330.54236
151,2012-01-23 23:17:02.428800,327.59116
152,2012-01-24 02:55:12.028800,332.4289
153,2012-01-24 06:33:21.628800,326.48807
154,2012-01-24 10:11:31.228800,318.90112
155,2012-01-24 13:49:40.828800,326.9079
156,2012-01-24 17:27:50.428800,335.50754
157,2012-01-24 21:06:00.028800,335.37463
158,2012-01-25 00:44:09.628800,347.02582
159,2012-01-25 04:22:19.228800,351.4119
160,2012-01-25 08:00:28.828800,352.82385
161,2012-01-25 11:38:38.428800,334.75607
162,2012-01-25 15:16:48.028800,345.73965
163,2012-01-25 18:54:57.628800,351.52524
164,2012-01-25 22:33:07.228800,355.46576
165,2012-01-26 02:11:16.828800,361.7859
166,2012-01-26 05:49:26.428800,371.43164
167,2012-01-26 09:27:36.028800,378.8016
168,2012-01-26 13:05:45.628800,359.3878
169,2012-01-26 16:43:55.228800,339.28986
170,2012-01-26 20:22:04.828800,346.9381
171,2012-01-27 00:00:14.428800,353.5221
172,2012-01-27 03:38:24.028800,358.63852
173,2012-01-27 07:16:33.628800,370.34366
174,2012-01-27 10:54:43.228800,367.57217
175,2012-01-27 14:32:52.828800,369.31403
176,2012-01-27 18:11:02.428800,375.61124
177,2012-01-27 21:49:12.028800,381.97797
178,2012-01-28 01:27:21.628800,405.88544
179,2012-01-28 05:05:31.228800,374.5685
180,2012-01-28 08:43:40.828800,375.20197
181,2012-01-28 12:21:50.428800,371.6221
182,2012-01-28 16:00:00.028800,390.52808
183,2012-01-28 19:38:09.628800,388.44885
184,2012-01-28 23:16:19.228800,384.95395
185,2012-01-29 02:54:28.828800,392.82126
186,2012-01-29 06:32:38.428800,384.53598
187,2012-01-29 10:10:48.028800,369.3349
188,2012-01-29 13:48:57.628800,386.35828
189,2012-01-29 17:27:07.228800,398.8769
190,2012-01-29 21:05:16.828800,400.3086
191,2012-01-30 00:43:26.428800,402.51025
192,2012-01-30 04:21:36.028800,394.44482
193,2012-01-30 07:59:45.628800,389.70175
194,2012-01-30 11:37:55.228800,367.93756
195,2012-01-30 15:16:04.828800,373.6017
196,2012-01-30 18:54:14.428800,386.28708
197,2012-01-30 22:32:24.028800,380.1498
198,2012-01-31 02:10:33.628800,359.8962
199,2012-01-31 05:48:43.228800,351.96988
200,2012-01-31 09:26:52.828800,364.42642
201,2012-01-31 13:05:02.428800,364.2523
202,2012-01-31 16:43:12.028800,371.45572
203,2012-01-31 20:21:21.628800,368.51862
204,2012-01-31 23:59:31.228800,365.56378
205,2012-02-01 03:37:40.828800,362.07892
206,2012-02-01 07:15:50.428800,363.0173
207,2012-02-01 10:54:00.028800,367.43097
208,2012-02-01 14:32:09.628800,362.8486
209,2012-02-01 18:10:19.228800,371.98224
210,2012-02-01 21:48:28.828800,386.76373
211,2012-02-02 01:26:38.428800,389.05557
212,2012-02-02 05:04:48.028800,385.8025
213,2012-02-02 08:42:57.628800,389.0231
214,2012-02-02 12:21:07.228800,402.1113
215,2012-02-02 15:59:16.828800,411.093
216,2012-02-02 19:37:26.428800,421.89856
217,2012-02-02 23:15:36.028800,424.755
218,2012-02-03 02:53:45.628800,423.7456
219,2012-02-03 06:31:55.228800,429.2973
220,2012-02-03 10:10:04.828800,426.45508
221,2012-02-03 13:48:14.428800,429.56393
222,2012-02-03 17:26:24.028800,429.98312
223,2012-02-03 21:04:33.628800,429.7166
224,2012-02-04 00:42:43.228800,431.03992
225,2012-02-04 04:20:52.828800,433.42798
226,2012-02-04 07:59:02.428800,441.94183
227,2012-02-04 11:37:12.028800,447.81158
228,2012-02-04 15:15:21.628800,446.11838
229,2012-02-04 18:53:31.228800,444.60162
230,2012-02-04 22:31:40.828800,446.11838
231,2012-02-05 02:09:50.428800,442.96942
232,2012-02-05 05:48:00.028800,436.2421
233,2012-02-05 09:26:09.628800,440.27054
234,2012-02-05 13:04:19.228800,439.70663
235,2012-02-05 16:42:28.828800,452.1696
236,2012-02-05 20:20:38.428800,453.22034
237,2012-02-05 23:58:48.028800,447.16147
238,2012-02-06 03:36:57.628800,435.8902
239,2012-02-06 07:15:07.228800,425.64157
240,2012-02-06 10:53:16.828800,420.66318
241,2012-02-06 14:31:26.428800,422.81686
242,2012-02-06 18:09:36.028800,422.81686
243,2012-02-06 21:47:45.628800,422.81686
244,2012-02-07 01:25:55.228800,429.19095
245,2012-02-07 05:04:04.828800,418.1183
246,2012-02-07 08:42:14.428800,406.8663
247,2012-02-07 12:20:24.028800,402.96182
248,2012-02-07 15:58:33.628800,421.4967
249,2012-02-07 19:36:43.228800,428.60245
250,2012-02-07 23:14:52.828800,413.78073
251,2012-02-08 02:53:02.428800,406.3029
252,2012-02-08 06:31:12.028800,419.64417
253,2012-02-08 10:09:21.628800,432.46313
254,2012-02-08 13:47:31.228800,434.80173
255,2012-02-08 17:25:40.828800,442.61197
256,2012-02-08 21:03:50.428800,428.29178
257,2012-02-09 00:42:00.028800,411.8548
258,2012-02-09 04:20:09.628800,407.18948
259,2012-02-09 07:58:19.228800,425.61914
260,2012-02-09 11:36:28.828800,412.54898
261,2012-02-09 15:14:38.428800,420.7279
262,2012-02-09 18:52:48.028800,413.99326
263,2012-02-09 22:30:57.628800,396.03452
264,2012-02-10 02:09:07.228800,386.12372
265,2012-02-10 05:47:16.828800,390.37054
266,2012-02-10 09:25:26.428800,398.64365
267,2012-02-10 13:03:36.028800,392.03683
268,2012-02-10 16:41:45.628800,386.95032
269,2012-02-10 20:19:55.228800,381.1146
270,2012-02-10 23:58:04.828800,370.3469
271,2012-02-11 03:36:14.428800,370.08887
272,2012-02-11 07:14:24.028800,363.28467
273,2012-02-11 10:52:33.628800,359.95453
274,2012-02-11 14:30:43.228800,360.4343
275,2012-02-11 18:08:52.828800,362.59933
276,2012-02-11 21:47:02.428800,364.72455
277,2012-02-12 01:25:12.028800,370.41895
278,2012-02-12 05:03:21.628800,380.2042
279,2012-02-12 08:41:31.228800,376.8578
280,2012-02-12 12:19:40.828800,370.07773
281,2012-02-12 15:57:50.428800,377.4268
282,2012-02-12 19:36:00.028800,389.9205
283,2012-02-12 23:14:09.628800,403.88657
284,2012-02-13 02:52:19.228800,396.867
285,2012-02-13 06:30:28.828800,412.35785
286,2012-02-13 10:08:38.428800,414.3288
287,2012-02-13 13:46:48.028800,400.67596
288,2012-02-13 17:24:57.628800,398.77435
289,2012-02-13 21:03:07.228800,402.54843
290,2012-02-14 00:41:16.828800,397.69672
291,2012-02-14 04:19:26.428800,400.6784
292,2012-02-14 07:57:36.028800,405.2467
293,2012-02-14 11:35:45.628800,401.0687
294,2012-02-14 15:13:55.228800,400.65344
295,2012-02-14 18:52:04.828800,404.68753
296,2012-02-14 22:30:14.428800,395.55826
297,2012-02-15 02:08:24.028800,383.64822
298,2012-02-15 05:46:33.628800,384.27936
299,2012-02-15 09:24:43.228800,388.6983
300,2012-02-15 13:02:52.828800,376.52502
301,2012-02-15 16:41:02.428800,372.9525
302,2012-02-15 20:19:12.028800,365.3538
303,2012-02-15 23:57:21.628800,365.94223
304,2012-02-16 03:35:31.228800,358.15784
305,2012-02-16 07:13:40.828800,364.93375
306,2012-02-16 10:51:50.428800,361.81552
307,2012-02-16 14:30:00.028800,355.18085
308,2012-02-16 18:08:09.628800,348.87476
309,2012-02-16 21:46:19.228800,346.94772
310,2012-02-17 01:24:28.828800,345.85117
311,2012-02-17 05:02:38.428800,345.41022
312,2012-02-17 08:40:48.028800,358.94666
313,2012-02-17 12:18:57.628800,369.39804
314,2012-02-17 15:57:07.228800,356.17358
315,2012-02-17 19:35:16.828800,355.6953
316,2012-02-17 23:13:26.428800,358.0847
317,2012-02-18 02:51:36.028800,362.41736
318,2012-02-18 06:29:45.628800,389.6815
319,2012-02-18 10:07:55.228800,385.07907
320,2012-02-18 13:46:04.828800,390.8088
321,2012-02-18 17:24:14.428800,393.7435
322,2012-02-18 21:02:24.028800,389.69482
323,2012-02-19 00:40:33.628800,388.21344
324,2012-02-19 04:18:43.228800,403.40085
325,2012-02-19 07:56:52.828800,416.40295
326,2012-02-19 11:35:02.428800,406.88654
327,2012-02-19 15:13:12.028800,408.66315
328,2012-02-19 18:51:21.628800,410.278
329,2012-02-19 22:29:31.228800,437.56357
330,2012-02-20 02:07:40.828800,448.04852
331,2012-02-20 05:45:50.428800,427.53186
332,2012-02-20 09:24:00.028800,441.86002
333,2012-02-20 13:02:09.628800,396.79697
334,2012-02-20 16:40:19.228800,401.15848
335,2012-02-20 20:18:28.828800,402.0832
336,2012-02-20 23:56:38.428800,461.2689
337,2012-02-21 03:34:48.028800,464.5132
338,2012-02-21 07:12:57.628800,452.74084
339,2012-02-21 10:51:07.228800,440.1812
340,2012-02-21 14:29:16.828800,427.43524
341,2012-02-21 18:07:26.428800,428.17654
342,2012-02-21 21:45:36.028800,434.8969
343,2012-02-22 01:23:45.628800,457.3502
344,2012-02-22 05:01:55.228800,454.70245
345,2012-02-22 08:40:04.828800,447.42807
346,2012-02-22 12:18:14.428800,454.81067
347,2012-02-22 15:56:24.028800,470.4822
348,2012-02-22 19:34:33.628800,481.42
349,2012-02-22 23:12:43.228800,473.53772
350,2012-02-23 02:50:52.828800,477.60147
351,2012-02-23 06:29:02.428800,470.64282
352,2012-02-23 10:07:12.028800,463.49997
353,2012-02-23 13:45:21.628800,492.2326
354,2012-02-23 17:23:31.228800,497.1039
355,2012-02-23 21:01:40.828800,498.68356
356,2012-02-24 00:39:50.428800,500.90536
357,2012-02-24 04:18:00.028800,495.0639
358,2012-02-24 07:56:09.628800,475.7954
359,2012-02-24 11:34:19.228800,472.4442
360,2012-02-24 15:12:28.828800,480.81644
361,2012-02-24 18:50:38.428800,477.23712
362,2012-02-24 22:28:48.028800,471.2097
363,2012-02-25 02:06:57.628800,469.19995
364,2012-02-25 05:45:07.228800,466.8
365,2012-02-25 09:23:16.828800,456.8051
366,2012-02-25 13:01:26.428800,449.3702
367,2012-02-25 16:39:36.028800,446.72485
368,2012-02-25 20:17:45.628800,446.93582
369,2012-02-25 23:55:55.228800,435.67508
370,2012-02-26 03:34:04.828800,433.70795
371,2012-02-26 07:12:14.428800,429.74063
372,2012-02-26 10:50:24.028800,419.88608
373,2012-02-26 14:28:33.628800,406.1297
374,2012-02-26 18:06:43.228800,397.97992
375,2012-02-26 21:44:52.828800,387.8695
376,2012-02-27 01:23:02.428800,403.46994
377,2012-02-27 05:01:12.028800,400.9913
378,2012-02-27 08:39:21.628800,391.15665
379,2012-02-27 12:17:31.228800,395.70972
380,2012-02-27 15:55:40.828800,387.7525
381,2012-02-27 19:33:50.428800,381.7735
382,2012-02-27 23:12:00.028800,383.1511
383,2012-02-28 02:50:09.628800,379.13867
384,2012-02-28 06:28:19.228800,384.74475
385,2012-02-28 10:06:28.828800,376.0605
386,2012-02-28 13:44:38.428800,383.64462
387,2012-02-28 17:22:48.028800,375.8391
388,2012-02-28 21:00:57.628800,380.92465
389,2012-02-29 00:39:07.228800,390.5089
390,2012-02-29 04:17:16.828800,395.558
391,2012-02-29 07:55:26.428800,390.75818
392,2012-02-29 11:33:36.028800,384.54062
393,2012-02-29 15:11:45.628800,394.0985
394,2012-02-29 18:49:55.228800,399.9971
395,2012-02-29 22:28:04.828800,392.75763
396,2012-03-01 02:06:14.428800,423.85925
397,2012-03-01 05:44:24.028800,423.73715
398,2012-03-01 09:22:33.628800,421.92953
399,2012-03-01 13:00:43.228800,417.28955
400,2012-03-01 16:38:52.828800,413.66403
401,2012-03-01 20:17:02.428800,409.27573
402,2012-03-01 23:55:12.028800,405.38486
403,2012-03-02 03:33:21.628800,419.00095
404,2012-03-02 07:11:31.228800,437.56976
405,2012-03-02 10:49:40.828800,435.6374
406,2012-03-02 14:27:50.428800,434.60858
407,2012-03-02 18:06:00.028800,430.16254
408,2012-03-02 21:44:09.628800,416.6364
409,2012-03-03 01:22:19.228800,414.16467
410,2012-03-03 05:00:28.828800,413.43884
411,2012-03-03 08:38:38.428800,416.81033
412,2012-03-03 12:16:48.028800,418.36987
413,2012-03-03 15:54:57.628800,423.52112
414,2012-03-03 19:33:07.228800,414.91852
415,2012-03-03 23:11:16.828800,401.99603
416,2012-03-04 02:49:26.428800,405.35587
417,2012-03-04 06:27:36.028800,407.03552
418,2012-03-04 10:05:45.628800,397.2197
419,2012-03-04 13:43:55.228800,384.17368
420,2012-03-04 17:22:04.828800,379.6815
421,2012-03-04 21:00:14.428800,379.7984
422,2012-03-05 00:38:24.028800,388.7702
423,2012-03-05 04:16:33.628800,396.58636
424,2012-03-05 07:54:43.228800,401.4101
425,2012-03-05 11:32:52.828800,397.42746
426,2012-03-05 15:11:02.428800,389.06244
427,2012-03-05 18:49:12.028800,388.93912
428,2012-03-05 22:27:21.628800,386.91058
429,2012-03-06 02:05:31.228800,401.56583
430,2012-03-06 05:43:40.828800,390.06085
431,2012-03-06 09:21:50.428800,399.32904
432,2012-03-06 13:00:00.028800,391.62363
433,2012-03-06 16:38:09.628800,389.37286
434,2012-03-06 20:16:19.228800,393.37146
435,2012-03-06 23:54:28.828800,373.0975
436,2012-03-07 03:32:38.428800,378.02887
437,2012-03-07 07:10:48.028800,383.54144
438,2012-03-07 10:48:57.628800,391.3738
439,2012-03-07 14:27:07.228800,389.70038
440,2012-03-07 18:05:16.828800,374.34824
441,2012-03-07 21:43:26.428800,398.78027
442,2012-03-08 01:21:36.028800,397.37836
443,2012-03-08 04:59:45.628800,389.63687
444,2012-03-08 08:37:55.228800,381.56442
445,2012-03-08 12:16:04.828800,388.82468
446,2012-03-08 15:54:14.428800,390.77988
447,2012-03-08 19:32:24.028800,381.3882
448,2012-03-08 23:10:33.628800,382.20084
449,2012-03-09 02:48:43.228800,379.3681
450,2012-03-09 06:26:52.828800,387.4485
451,2012-03-09 10:05:02.428800,378.45673
452,2012-03-09 13:43:12.028800,364.74805
453,2012-03-09 17:21:21.628800,373.5621
454,2012-03-09 20:59:31.228800,366.84515
455,2012-03-10 00:37:40.828800,371.86288
456,2012-03-10 04:15:50.428800,356.39203
457,2012-03-10 07:54:00.028800,378.35782
458,2012-03-10 11:32:09.628800,371.4086
459,2012-03-10 15:10:19.228800,371.3625
460,2012-03-10 18:48:28.828800,377.9132
461,2012-03-10 22:26:38.428800,380.9984
462,2012-03-11 02:04:48.028800,388.15375
463,2012-03-11 05:42:57.628800,381.70563
464,2012-03-11 09:21:07.228800,389.27533
465,2012-03-11 12:59:16.828800,390.50766
466,2012-03-11 16:37:26.428800,389.61633
467,2012-03-11 20:15:36.028800,403.71896
468,2012-03-11 23:53:45.628800,394.00464
469,2012-03-12 03:31:55.228800,399.5489
470,2012-03-12 07:10:04.828800,403.91812
471,2012-03-12 10:48:14.428800,402.38623
472,2012-03-12 14:26:24.028800,409.5259
473,2012-03-12 18:04:33.628800,409.5259
474,2012-03-12 21:42:43.228800,406.3663
475,2012-03-13 01:20:52.828800,414.20682
476,2012-03-13 04:59:02.428800,417.44913
477,2012-03-13 08:37:12.028800,404.78232
478,2012-03-13 12:15:21.628800,404.36716
479,2012-03-13 15:53:31.228800,396.6738
480,2012-03-13 19:31:40.828800,398.158
481,2012-03-13 23:09:50.428800,398.158
482,2012-03-14 02:48:00.028800,412.70288
483,2012-03-14 06:26:09.628800,393.3019
484,2012-03-14 10:04:19.228800,385.66513
485,2012-03-14 13:42:28.828800,385.77567
486,2012-03-14 17:20:38.428800,389.01492
487,2012-03-14 20:58:48.028800,384.26575
488,2012-03-15 00:36:57.628800,382.64392
489,2012-03-15 04:15:07.228800,382.64392
490,2012-03-15 07:53:16.828800,375.07022
